query_index,query_id,query_class,rank,candidate_id,candidate_class,precision,recall
60,11_8_s,11,1,20_14_s,20,0.0,0.0
60,11_8_s,11,2,7_5_s,7,0.0,0.0
60,11_8_s,11,3,6_15_s,6,0.0,0.0
60,11_8_s,11,4,11_17_s,11,0.25,0.034482758620689655
60,11_8_s,11,5,7_28_s,7,0.2,0.034482758620689655
60,11_8_s,11,6,7_27_s,7,0.16666666666666666,0.034482758620689655
60,11_8_s,11,7,7_7_s,7,0.14285714285714285,0.034482758620689655
60,11_8_s,11,8,17_29_s,17,0.125,0.034482758620689655
60,11_8_s,11,9,7_16_s,7,0.1111111111111111,0.034482758620689655
60,11_8_s,11,10,6_22_s,6,0.1,0.034482758620689655
60,11_8_s,11,11,2_23_s,2,0.09090909090909091,0.034482758620689655
60,11_8_s,11,12,2_10_s,2,0.08333333333333333,0.034482758620689655
60,11_8_s,11,13,3_16_s,3,0.07692307692307693,0.034482758620689655
60,11_8_s,11,14,19_27_s,19,0.07142857142857142,0.034482758620689655
60,11_8_s,11,15,7_19_s,7,0.06666666666666667,0.034482758620689655
60,11_8_s,11,16,6_28_s,6,0.0625,0.034482758620689655
60,11_8_s,11,17,17_30_s,17,0.058823529411764705,0.034482758620689655
60,11_8_s,11,18,14_28_s,14,0.05555555555555555,0.034482758620689655
60,11_8_s,11,19,2_12_s,2,0.05263157894736842,0.034482758620689655
60,11_8_s,11,20,3_3_s,3,0.05,0.034482758620689655
226,17_25_s,17,1,20_20_s,20,0.0,0.0
226,17_25_s,17,2,16_19_s,16,0.0,0.0
226,17_25_s,17,3,17_10_s,17,0.3333333333333333,0.034482758620689655
226,17_25_s,17,4,19_2_s,19,0.25,0.034482758620689655
226,17_25_s,17,5,19_12_s,19,0.2,0.034482758620689655
226,17_25_s,17,6,11_1_s,11,0.16666666666666666,0.034482758620689655
226,17_25_s,17,7,3_4_s,3,0.14285714285714285,0.034482758620689655
226,17_25_s,17,8,8_29_s,8,0.125,0.034482758620689655
226,17_25_s,17,9,17_9_s,17,0.2222222222222222,0.06896551724137931
226,17_25_s,17,10,8_30_s,8,0.2,0.06896551724137931
226,17_25_s,17,11,18_17_s,18,0.18181818181818182,0.06896551724137931
226,17_25_s,17,12,17_15_s,17,0.25,0.10344827586206896
226,17_25_s,17,13,18_3_s,18,0.23076923076923078,0.10344827586206896
226,17_25_s,17,14,6_5_s,6,0.21428571428571427,0.10344827586206896
226,17_25_s,17,15,7_14_s,7,0.2,0.10344827586206896
226,17_25_s,17,16,20_16_s,20,0.1875,0.10344827586206896
226,17_25_s,17,17,6_14_s,6,0.17647058823529413,0.10344827586206896
226,17_25_s,17,18,12_1_s,12,0.16666666666666666,0.10344827586206896
226,17_25_s,17,19,12_3_s,12,0.15789473684210525,0.10344827586206896
226,17_25_s,17,20,18_6_s,18,0.15,0.10344827586206896
362,2_20_s,2,1,2_26_s,2,1.0,0.034482758620689655
362,2_20_s,2,2,2_24_s,2,1.0,0.06896551724137931
362,2_20_s,2,3,2_7_s,2,1.0,0.10344827586206896
362,2_20_s,2,4,2_16_s,2,1.0,0.13793103448275862
362,2_20_s,2,5,7_16_s,7,0.8,0.13793103448275862
362,2_20_s,2,6,3_26_s,3,0.6666666666666666,0.13793103448275862
362,2_20_s,2,7,3_29_s,3,0.5714285714285714,0.13793103448275862
362,2_20_s,2,8,2_12_s,2,0.625,0.1724137931034483
362,2_20_s,2,9,2_27_s,2,0.6666666666666666,0.20689655172413793
362,2_20_s,2,10,17_24_s,17,0.6,0.20689655172413793
362,2_20_s,2,11,2_8_s,2,0.6363636363636364,0.2413793103448276
362,2_20_s,2,12,17_29_s,17,0.5833333333333334,0.2413793103448276
362,2_20_s,2,13,7_23_s,7,0.5384615384615384,0.2413793103448276
362,2_20_s,2,14,4_22_s,4,0.5,0.2413793103448276
362,2_20_s,2,15,17_14_s,17,0.4666666666666667,0.2413793103448276
362,2_20_s,2,16,15_1_s,15,0.4375,0.2413793103448276
362,2_20_s,2,17,2_28_s,2,0.47058823529411764,0.27586206896551724
362,2_20_s,2,18,2_15_s,2,0.5,0.3103448275862069
362,2_20_s,2,19,17_13_s,17,0.47368421052631576,0.3103448275862069
362,2_20_s,2,20,17_30_s,17,0.45,0.3103448275862069
240,18_10_s,18,1,18_11_s,18,1.0,0.034482758620689655
240,18_10_s,18,2,18_9_s,18,1.0,0.06896551724137931
240,18_10_s,18,3,7_18_s,7,0.6666666666666666,0.06896551724137931
240,18_10_s,18,4,7_28_s,7,0.5,0.06896551724137931
240,18_10_s,18,5,7_20_s,7,0.4,0.06896551724137931
240,18_10_s,18,6,2_2_s,2,0.3333333333333333,0.06896551724137931
240,18_10_s,18,7,3_24_s,3,0.2857142857142857,0.06896551724137931
240,18_10_s,18,8,7_11_s,7,0.25,0.06896551724137931
240,18_10_s,18,9,6_1_s,6,0.2222222222222222,0.06896551724137931
240,18_10_s,18,10,6_20_s,6,0.2,0.06896551724137931
240,18_10_s,18,11,13_7_s,13,0.18181818181818182,0.06896551724137931
240,18_10_s,18,12,13_3_s,13,0.16666666666666666,0.06896551724137931
240,18_10_s,18,13,13_9_s,13,0.15384615384615385,0.06896551724137931
240,18_10_s,18,14,13_15_s,13,0.14285714285714285,0.06896551724137931
240,18_10_s,18,15,13_17_s,13,0.13333333333333333,0.06896551724137931
240,18_10_s,18,16,10_3_s,10,0.125,0.06896551724137931
240,18_10_s,18,17,6_27_s,6,0.11764705882352941,0.06896551724137931
240,18_10_s,18,18,13_29_s,13,0.1111111111111111,0.06896551724137931
240,18_10_s,18,19,7_4_s,7,0.10526315789473684,0.06896551724137931
240,18_10_s,18,20,7_17_s,7,0.1,0.06896551724137931
70,12_18_s,12,1,11_27_s,11,0.0,0.0
70,12_18_s,12,2,10_17_s,10,0.0,0.0
70,12_18_s,12,3,16_24_s,16,0.0,0.0
70,12_18_s,12,4,10_15_s,10,0.0,0.0
70,12_18_s,12,5,7_26_s,7,0.0,0.0
70,12_18_s,12,6,16_23_s,16,0.0,0.0
70,12_18_s,12,7,7_9_s,7,0.0,0.0
70,12_18_s,12,8,7_13_s,7,0.0,0.0
70,12_18_s,12,9,16_30_s,16,0.0,0.0
70,12_18_s,12,10,14_14_s,14,0.0,0.0
70,12_18_s,12,11,8_14_s,8,0.0,0.0
70,12_18_s,12,12,7_23_s,7,0.0,0.0
70,12_18_s,12,13,12_32_s,12,0.07692307692307693,0.030303030303030304
70,12_18_s,12,14,19_11_s,19,0.07142857142857142,0.030303030303030304
70,12_18_s,12,15,4_18_s,4,0.06666666666666667,0.030303030303030304
70,12_18_s,12,16,11_9_s,11,0.0625,0.030303030303030304
70,12_18_s,12,17,11_23_s,11,0.058823529411764705,0.030303030303030304
