query_index,query_id,query_class,rank,candidate_id,candidate_class,precision,recall
154,14_8_s,14,1,14_7_s,14,1.0,0.034482758620689655
154,14_8_s,14,2,16_20_s,16,0.5,0.034482758620689655
154,14_8_s,14,3,14_11_s,14,0.6666666666666666,0.06896551724137931
154,14_8_s,14,4,16_21_s,16,0.5,0.06896551724137931
154,14_8_s,14,5,1_19_s,1,0.4,0.06896551724137931
154,14_8_s,14,6,14_18_s,14,0.5,0.10344827586206896
154,14_8_s,14,7,14_5_s,14,0.5714285714285714,0.13793103448275862
154,14_8_s,14,8,16_22_s,16,0.5,0.13793103448275862
154,14_8_s,14,9,14_19_s,14,0.5555555555555556,0.1724137931034483
154,14_8_s,14,10,14_17_s,14,0.6,0.20689655172413793
154,14_8_s,14,11,17_3_s,17,0.5454545454545454,0.20689655172413793
154,14_8_s,14,12,9_17_s,9,0.5,0.20689655172413793
154,14_8_s,14,13,9_28_s,9,0.46153846153846156,0.20689655172413793
154,14_8_s,14,14,19_17_s,19,0.42857142857142855,0.20689655172413793
154,14_8_s,14,15,19_21_s,19,0.4,0.20689655172413793
154,14_8_s,14,16,1_16_s,1,0.375,0.20689655172413793
154,14_8_s,14,17,10_26_s,10,0.35294117647058826,0.20689655172413793
154,14_8_s,14,18,19_22_s,19,0.3333333333333333,0.20689655172413793
154,14_8_s,14,19,10_21_s,10,0.3157894736842105,0.20689655172413793
154,14_8_s,14,20,19_26_s,19,0.3,0.20689655172413793
149,14_3_s,14,1,7_9_s,7,0.0,0.0
149,14_3_s,14,2,7_6_s,7,0.0,0.0
149,14_3_s,14,3,7_12_s,7,0.0,0.0
149,14_3_s,14,4,17_4_s,17,0.0,0.0
149,14_3_s,14,5,7_29_s,7,0.0,0.0
149,14_3_s,14,6,8_19_s,8,0.0,0.0
149,14_3_s,14,7,8_13_s,8,0.0,0.0
149,14_3_s,14,8,17_13_s,17,0.0,0.0
149,14_3_s,14,9,16_30_s,16,0.0,0.0
149,14_3_s,14,10,14_22_s,14,0.1,0.034482758620689655
149,14_3_s,14,11,7_8_s,7,0.09090909090909091,0.034482758620689655
149,14_3_s,14,12,8_24_s,8,0.08333333333333333,0.034482758620689655
149,14_3_s,14,13,8_1_s,8,0.07692307692307693,0.034482758620689655
149,14_3_s,14,14,14_2_s,14,0.14285714285714285,0.06896551724137931
149,14_3_s,14,15,7_22_s,7,0.13333333333333333,0.06896551724137931
149,14_3_s,14,16,7_26_s,7,0.125,0.06896551724137931
149,14_3_s,14,17,8_27_s,8,0.11764705882352941,0.06896551724137931
149,14_3_s,14,18,8_12_s,8,0.1111111111111111,0.06896551724137931
